customer_id,customer_name,email,country,signup_date,customer_segment,lifetime_value
325,Matthew Gonzalez,g1zaq7qh@gmail.com,Japan,2023-10-25,Basic,17955.27
326,Jennifer Roberts,wkzirnk6@example.com,USA,2021-02-05,Basic,19864.7
327,Karen Jackson,sgg0yvgv@yahoo.com,France,2021-06-15,Basic,42788.4
328,Emily Martin,2gy9ytju@test.com,USA,2022-05-24,Basic,33687.68
329,Patricia Edwards,7p9jyqn1@example.com,Canada,2021-07-23,Standard,26667.27
330,Daniel Smith,om539iy8@example.com,Spain,2020-12-02,Standard,15609.21
331,William Smith,r3vwmjdi@mail.com,Canada,2024-08-09,Standard,26031.78
332,Sarah Williams,1w1wudcb@mail.com,Mexico,2024-05-21,Premium,3193.91
333,Mark Johnson,kwcyuknd@email.com,Italy,2024-11-05,Basic,39394.99
334,James Anderson,n25wm72q@mail.com,Spain,2020-08-09,Premium,713.2
335,Michael Jackson,2guwjp0q@example.com,France,2024-06-20,Premium,3118.51
336,Nancy Jackson,p81l51fl@mail.com,China,2022-01-25,Premium,25932.26
337,Barbara Johnson,i3ubm9xh@yahoo.com,India,2021-01-22,Basic,23838.68
338,Ashley Martin,y4umkld5@gmail.com,Switzerland,2021-03-25,Premium,31974.48
339,Thomas Anderson,wi08l0hg@gmail.com,Brazil,2020-01-21,Premium,17958.54
340,Donna Jones,fpw6m9hk@example.com,Japan,2024-01-12,Premium,17056.89
341,Donna Davis,ga46ayn2@yahoo.com,India,2021-03-06,Standard,22864.56
342,Betty Perez,ngs2wpze@outlook.com,Spain,2021-01-27,Basic,18971.96
343,Betty Hernandez,v9ibwgt2@mail.com,Italy,2020-04-19,Basic,39801.03
344,David Edwards,svr022wg@email.com,Sweden,2022-02-05,Standard,25992.73
345,Susan Hernandez,zsr8ruw2@gmail.com,Spain,2021-03-25,Premium,22658.8
346,Sarah Gonzalez,hpnf4jd1@company.com,Netherlands,2022-11-28,Standard,11585.86
347,Robert Anderson,smqpnrja@test.com,Italy,2021-06-27,Basic,3886.83
348,Jennifer Martinez,4sx27dcb@example.com,India,2021-02-06,Basic,16529.14
349,Nancy Martin,3yjz9910@company.com,USA,2024-04-26,Standard,14164.08
350,Matthew Perez,9831ax98@email.com,Italy,2021-04-09,Basic,37481.94
351,Steven Davis,s210q2lg@email.com,Spain,2022-06-17,Standard,42661.91
352,Mary Lopez,f5l0rxmi@email.com,Australia,2024-04-11,Basic,26926.44
353,Daniel Jackson,a27f8lwv@email.com,Australia,2021-02-22,Standard,3279.09
354,John Miller,rl8xkgyg@test.com,USA,2021-01-17,Premium,3567.6
355,John Martinez,hksqnal6@email.com,Germany,2020-08-14,Premium,26869.01
356,Steven Martin,c85ehpzr@company.com,Spain,2022-10-26,Basic,34273.31
357,Karen Miller,afco3s65@test.com,Netherlands,2023-03-25,Premium,36890.81
358,Christopher Lee,5qzzkw3g@example.com,Germany,2023-06-19,Basic,21660.62
359,John Reeves,xzdzb5f5@company.com,Mexico,2023-11-30,Basic,36148.23
360,Jessica Reeves,r9t9cd1l@test.com,Germany,2021-06-01,Premium,25352.62
361,Ashley Smith,cz0n04oa@yahoo.com,France,2021-10-31,Basic,37458.93
362,Kimberly Anderson,cti8f34g@gmail.com,UK,2020-12-28,Standard,6295.15
363,Margaret Garcia,c1yfmhby@example.com,Netherlands,2023-11-27,Premium,41841.41
364,Emily Lee,xxdypvbn@example.com,Italy,2022-02-06,Premium,10079.29
365,Mary Wilson,ba3yc8d4@outlook.com,Germany,2020-03-31,Standard,25673.76
366,Daniel Hernandez,ught7ehm@outlook.com,USA,2022-04-03,Basic,15880.39
367,John Miller,qc3xnchk@test.com,UK,2023-12-30,Basic,39583.86
368,Richard Rodriguez,8v9zy9yl@mail.com,Switzerland,2020-05-18,Standard,980.68
369,Mark Gonzalez,s0szaa1e@example.com,South Korea,2024-03-30,Premium,31026.33
370,Patricia Brown,nkfhb7v8@mail.com,France,2021-07-23,Standard,32215.74
371,Robert Taylor,2o31i0mh@gmail.com,Italy,2024-06-29,Basic,34844.27
372,Thomas Martin,5sgwcr8b@outlook.com,Spain,2020-09-14,Premium,8766.42
373,Donna Roberts,2hspqfhp@example.com,China,2021-08-07,Basic,22468.73
374,Joseph Rodriguez,5r8mnqpv@email.com,France,2024-08-05,Standard,1088.57
375,John Wilson,417vf0jq@test.com,China,2022-02-07,Basic,30340.67
376,Michael Hernandez,eqfgas0r@email.com,Australia,2024-02-29,Standard,19263.47
377,Nancy Lee,9c59e7f1@company.com,Brazil,2022-11-09,Basic,24482.23
378,Betty Harris,cnpir7nz@gmail.com,France,2021-06-19,Basic,22827.99
379,Barbara Rodriguez,iuxfedzn@yahoo.com,Sweden,2021-01-21,Standard,8374.6
380,Sandra Rodriguez,yst5v017@yahoo.com,UK,2023-07-26,Basic,38856.89
381,Matthew Roberts,f07ol93a@yahoo.com,South Korea,2022-12-11,Standard,32760.61
382,Sandra Garcia,ggersduh@example.com,Canada,2024-03-15,Premium,40478.01
383,Joseph Rodriguez,95p6dwcd@yahoo.com,Japan,2020-05-11,Standard,1580.37
384,Sarah Thomas,r1aj8x2b@example.com,Sweden,2024-06-09,Premium,18845.72
385,Emily Thompson,jr1vmyml@example.com,Brazil,2023-09-24,Standard,18983.94
386,Patricia Lopez,53a5o47a@yahoo.com,Sweden,2021-07-26,Basic,37596.84
387,Sarah Lopez,qy5sxaw7@mail.com,USA,2023-07-21,Standard,43684.38
388,Daniel White,pvowcp77@yahoo.com,Australia,2021-08-24,Basic,9834.34
389,Barbara Edwards,su4se2ky@test.com,Germany,2022-07-02,Premium,24160.21
390,Andrew Davis,ig7zd9b7@mail.com,Australia,2024-04-18,Standard,11096.76
391,Charles White,r6eet0dy@example.com,Mexico,2023-08-11,Standard,18912.82
392,John Lee,xu43iedd@example.com,UK,2023-03-19,Standard,6458.13
393,Daniel Gonzalez,uact49ln@outlook.com,Sweden,2023-09-21,Basic,29579.72
394,William Gonzalez,a4l3khyf@company.com,France,2024-03-09,Basic,42471.46
395,Robert Martin,lsyj4uwh@company.com,Australia,2020-04-30,Standard,7719.84
396,Jessica Edwards,03zb5gro@outlook.com,USA,2023-01-27,Standard,16936.77
397,Steven Lopez,1otkzh4o@outlook.com,India,2024-03-20,Basic,43306.19
398,Patricia Edwards,7kxupr6h@example.com,USA,2022-01-11,Basic,42821.45
399,William White,24n9ygcm@test.com,Germany,2020-04-17,Premium,49015.81
400,Lisa Jackson,pf0ieokv@outlook.com,Australia,2024-05-07,Basic,49559.08
401,Jennifer Thompson,q3nwqaee@example.com,USA,2023-04-16,Basic,49368.73
402,Steven Rodriguez,ydvn9zke@mail.com,Mexico,2024-01-01,Basic,9326.0
403,Mary Gonzalez,ut3rsvz2@yahoo.com,Spain,2023-09-10,Premium,9115.14
404,Susan Smith,t2eehfu4@gmail.com,Mexico,2020-09-12,Basic,14999.04
405,Andrew Garcia,p8ak8s2x@test.com,France,2023-03-27,Standard,34785.56
406,Emily Reeves,9mthd3ig@company.com,Spain,2020-10-01,Basic,27648.32
407,Matthew Rodriguez,ewcjn6oc@company.com,South Korea,2023-11-23,Premium,26841.63
408,Michael Lee,09zgnx3v@email.com,France,2021-10-09,Standard,19009.2
409,Sarah Williams,jtyold62@outlook.com,Italy,2021-07-14,Premium,4987.55
410,Thomas Gonzalez,82es5v3d@mail.com,China,2023-02-03,Standard,30412.6
411,Patricia Garcia,l1g3y2t5@email.com,Switzerland,2023-04-28,Premium,13027.15
412,Paul Harris,fen0b09z@example.com,South Korea,2023-12-18,Standard,9236.92
413,Matthew Perez,qk8sz7iw@yahoo.com,China,2022-04-12,Standard,42277.76
414,Jennifer Williams,08fc0tr5@email.com,Sweden,2024-02-05,Premium,24034.83
415,Paul White,95zow60z@mail.com,Italy,2024-02-22,Basic,47548.33
416,Emily White,vv8y5sic@outlook.com,Sweden,2021-12-24,Premium,21193.84
417,John Garcia,ne6it1ek@company.com,Japan,2021-03-12,Premium,36927.48
418,Margaret Miller,778s6764@gmail.com,Brazil,2020-01-13,Basic,23071.66
419,Nancy Lopez,dm0oapht@outlook.com,South Korea,2020-09-10,Standard,444.83
420,Charles Davis,qnn6tj9x@test.com,Germany,2020-10-13,Standard,37379.85
421,James Lopez,5zdkeplb@example.com,Switzerland,2023-09-24,Standard,6027.74
422,Kimberly Moore,rye12o00@email.com,France,2020-08-12,Premium,39656.38
423,David Brown,mayb3pva@test.com,China,2021-07-31,Standard,4222.48
424,Sandra Davis,w0gkejzx@email.com,Spain,2022-08-28,Basic,39157.57
425,William Harris,0vg4wfeo@company.com,Spain,2020-10-26,Standard,981.3
426,Joseph Williams,5nsz9hpc@email.com,Canada,2021-09-15,Premium,13535.38
427,Karen Lopez,zi6gaxlk@company.com,UK,2022-06-01,Premium,12687.93
428,Kimberly Lopez,meyy1em3@mail.com,Italy,2023-08-24,Standard,10580.66
429,John Williams,5e0ev6xg@test.com,UK,2020-06-02,Basic,30988.62
430,Nancy Martin,r1tfepz6@mail.com,Brazil,2022-07-07,Basic,35894.56
431,Sandra Williams,rs82gj8k@gmail.com,Spain,2024-02-25,Standard,24801.79
432,Andrew Edwards,scpsuovh@gmail.com,Germany,2023-03-17,Premium,29646.43
433,James Collins,7sszj4kj@yahoo.com,Germany,2021-04-03,Premium,26724.93
434,Christopher Johnson,x7je5b99@example.com,Norway,2020-08-25,Premium,32467.41
435,Betty Hernandez,cztzowlc@gmail.com,Brazil,2021-03-25,Basic,48264.85
436,Susan Rodriguez,8t922d0n@company.com,Norway,2021-02-26,Standard,11109.89
437,Karen Miller,u31fi0n6@yahoo.com,Switzerland,2021-01-06,Standard,9332.9
438,Susan Miller,u7gkl53y@example.com,Mexico,2020-10-20,Premium,21377.11
439,Ashley Reeves,xo0e1adn@yahoo.com,USA,2024-04-12,Basic,46740.42
440,David Davis,1j7v2a2t@mail.com,Mexico,2021-02-18,Premium,24073.23
441,Mark Roberts,flfcywe3@yahoo.com,Norway,2021-08-30,Premium,25625.97
442,Donald Brown,aiinmk7y@yahoo.com,Switzerland,2020-12-13,Premium,11303.67
443,Christopher Lopez,cmm7dbfp@mail.com,Germany,2023-10-23,Standard,7595.98
444,Nancy Martin,3md6x73z@yahoo.com,USA,2024-10-30,Premium,38911.42
445,Barbara Hernandez,fq293ep0@outlook.com,Mexico,2021-10-23,Premium,9175.43
446,John Lopez,lpyo2m2x@example.com,Australia,2022-05-07,Basic,24905.4
447,Andrew Thomas,t3nupuy0@yahoo.com,Italy,2022-01-10,Premium,10243.66
448,Mary Lopez,u87cm453@company.com,Netherlands,2020-10-22,Basic,48593.8
449,Donald Davis,hi0ezf0z@email.com,Brazil,2020-04-20,Basic,5389.89
450,Michael Thomas,45bnccu3@outlook.com,Germany,2022-08-20,Basic,7091.61
451,Emily Harris,8q0pxaec@gmail.com,Germany,2022-10-27,Premium,642.29
452,Sandra White,8qzjuli7@company.com,Mexico,2022-12-04,Standard,48898.52
453,David Martin,hwhg0u43@test.com,Switzerland,2021-10-03,Basic,32130.35
454,John Garcia,bnpjdn2m@example.com,China,2020-11-29,Basic,5412.58
455,Jessica Martin,a6gh7idu@gmail.com,Switzerland,2020-04-03,Premium,15797.56
456,Nancy Smith,918slome@yahoo.com,India,2022-04-14,Basic,25228.56
457,Paul Perez,1a2r5bfy@yahoo.com,Mexico,2024-01-11,Premium,44231.66
458,Barbara Thompson,z9s9vs1q@outlook.com,India,2021-08-18,Standard,31211.19
459,Sandra Johnson,61nhvcfw@test.com,UK,2024-07-06,Premium,7216.86
460,Nancy Moore,526rqgkc@mail.com,Brazil,2020-07-01,Premium,9041.39
461,Ashley Rodriguez,991p778r@mail.com,China,2022-04-01,Standard,42864.35
462,David Anderson,n48nysj5@gmail.com,Canada,2024-02-26,Premium,35017.29
463,Donna Smith,fdnu4i5y@mail.com,Netherlands,2022-08-17,Basic,26802.28
464,Ashley Jones,d0771hll@test.com,Spain,2023-12-09,Basic,23863.35
465,Karen Anderson,bfqxlbvn@mail.com,South Korea,2022-08-27,Premium,2798.47
466,Mary Thompson,yjwdcokz@email.com,Sweden,2021-03-14,Basic,44664.36
467,Susan Roberts,b6p8kh7r@outlook.com,South Korea,2021-12-27,Basic,28558.81
468,James Moore,2vcywl97@mail.com,USA,2020-11-04,Standard,46697.59
469,Kimberly Edwards,l2yj0974@test.com,UK,2020-03-15,Premium,37310.81
470,Joseph Wilson,z1vhhgy8@mail.com,Brazil,2020-02-03,Standard,44843.08
471,Paul Roberts,5zxqomts@mail.com,UK,2020-12-26,Standard,21476.34
472,Susan Moore,vtn4ypkw@yahoo.com,Mexico,2024-07-08,Premium,4572.93
473,Mary Martin,7d0wtws3@company.com,South Korea,2021-03-09,Premium,38866.32
474,Donna Gonzalez,e48m2q6x@email.com,USA,2022-02-06,Premium,25427.28
475,Karen Collins,xl66ya6b@gmail.com,France,2024-06-06,Standard,42054.4
476,Emily Roberts,0lgupuow@email.com,Canada,2024-06-29,Basic,21512.21
477,John Martin,g6spd2sw@email.com,Japan,2024-09-10,Basic,8036.75
478,Daniel Miller,daa1fwt9@email.com,USA,2024-02-29,Basic,6614.35
479,Ashley Lee,wmi6kti2@email.com,Japan,2023-09-12,Premium,13820.74
480,Barbara Lee,a95d7efj@outlook.com,Mexico,2020-06-07,Standard,42246.72
481,Jessica Gonzalez,d2orwhp6@test.com,Germany,2021-01-03,Standard,606.0
482,Susan White,uvb99rwt@outlook.com,Sweden,2024-02-27,Standard,46336.5
483,Joseph Martin,basf5ehl@example.com,Mexico,2024-01-30,Basic,46998.42
484,Karen Rodriguez,r8mtk0rs@email.com,Spain,2021-05-27,Premium,9974.03
485,Karen Gonzalez,d2vfhzpq@company.com,India,2023-06-29,Premium,30404.05
486,Sandra Miller,unwcgbsv@company.com,Sweden,2021-12-22,Standard,1594.0
487,Susan Perez,l2mcxn2e@mail.com,USA,2024-01-08,Standard,10767.24
488,Daniel Collins,ickhhuz8@yahoo.com,South Korea,2023-10-29,Standard,15957.39
489,Daniel Miller,h2r9pegl@email.com,Italy,2023-03-26,Premium,14323.34
490,James Reeves,qe8btsma@test.com,UK,2024-08-26,Standard,36190.36
491,Karen Hernandez,1oulwozq@yahoo.com,Brazil,2023-06-19,Premium,1561.48
492,Patricia Roberts,adlypgg6@mail.com,Norway,2020-01-11,Basic,43413.94
493,Charles Collins,2d8clw3j@outlook.com,France,2023-04-09,Standard,6083.08
494,Daniel Edwards,fv46wysi@test.com,Switzerland,2021-07-28,Standard,38654.93
495,Steven Davis,d1zm4ix4@yahoo.com,Mexico,2022-10-09,Premium,10702.53
496,Jessica Anderson,3gdhvs41@company.com,Netherlands,2023-09-04,Premium,42405.57
497,William Reeves,e7nqwhoc@email.com,Germany,2023-11-06,Standard,47579.58
498,William Brown,qddaqjrt@mail.com,Japan,2020-08-30,Basic,4294.93
499,Sandra Miller,fssbjdx0@email.com,Spain,2021-08-25,Premium,20194.34
500,Karen Taylor,vsdbide6@company.com,Italy,2020-05-14,Basic,5141.5
501,Thomas Collins,wzod05jh@example.com,Brazil,2023-07-28,Standard,35322.08
502,Christopher Martin,ag6w04yg@yahoo.com,Germany,2021-01-18,Standard,45003.47
503,Barbara Smith,xpa95g1a@mail.com,Switzerland,2023-04-09,Premium,24466.54
504,Sarah Thomas,d3u94sgf@yahoo.com,UK,2021-09-15,Basic,16850.3
505,Kimberly Martin,mtxjq3km@test.com,UK,2021-07-06,Basic,26013.51
506,Mary Brown,94xfri09@mail.com,Spain,2024-03-04,Premium,9772.72
507,John Lee,djwt695g@mail.com,India,2022-03-11,Basic,20922.98
508,Karen Martinez,guz4e2u2@mail.com,China,2020-08-13,Premium,24996.46
509,Barbara Anderson,yskufrck@test.com,Canada,2021-03-21,Standard,41290.98
510,Linda Johnson,ram4be52@outlook.com,Mexico,2023-12-31,Standard,7217.95
511,Joseph Wilson,vchrm3wp@yahoo.com,Japan,2021-09-10,Basic,15605.72
512,Sandra White,52f1johk@company.com,Netherlands,2023-01-22,Premium,18860.7
513,Sandra Jones,epl7zqpp@email.com,Netherlands,2020-02-26,Basic,1418.46
514,Donald Williams,1wkisetu@company.com,Canada,2024-03-26,Standard,6384.2
515,James Anderson,35qbb3xm@yahoo.com,China,2023-03-04,Standard,34560.59
516,Patricia Jones,0y0bhf0r@example.com,France,2021-09-08,Basic,15613.45
517,James Perez,ryeavedh@test.com,USA,2024-09-01,Basic,22246.41
518,Patricia Reeves,eo934t3y@yahoo.com,South Korea,2020-10-26,Basic,1180.73
519,Barbara Roberts,0iszhrkd@test.com,Brazil,2023-09-29,Standard,19620.34
520,William Anderson,ppbquakx@test.com,Canada,2021-12-27,Premium,23448.56
521,Ashley Rodriguez,afs4h6ss@outlook.com,France,2021-12-21,Basic,35988.53
522,Lisa Anderson,z2k1ko6x@email.com,Switzerland,2023-05-25,Basic,9100.69
523,Paul Thompson,xjzvuv3c@gmail.com,Germany,2021-04-19,Premium,33296.52
524,Kimberly Reeves,yli172d5@email.com,South Korea,2020-05-11,Premium,30633.99
525,Linda Johnson,4c1v47lz@email.com,France,2023-07-29,Basic,27867.76
526,Joseph Rodriguez,ryi0pt2d@gmail.com,UK,2021-02-20,Premium,40519.44
527,James Lopez,1u5my80t@example.com,Spain,2023-03-14,Standard,25092.43
528,Matthew Martin,642pw5ue@company.com,UK,2020-08-29,Standard,11605.62
529,Andrew Hernandez,a3k3om5f@company.com,Mexico,2022-12-30,Basic,12145.78
530,Emily Reeves,wlwt6u79@gmail.com,Canada,2021-11-23,Standard,13117.97
531,Lisa Collins,1ft07x5i@yahoo.com,Canada,2021-12-09,Premium,47500.4
532,Jennifer Collins,t8jbbsxp@company.com,Italy,2020-02-13,Premium,1415.06
533,Joseph Moore,vnyarnne@email.com,Norway,2020-10-09,Premium,21953.85
534,Betty Lopez,gpcivi05@gmail.com,USA,2024-11-23,Basic,12571.13
535,Patricia Williams,cpklv69e@email.com,Switzerland,2023-09-08,Premium,32863.86
536,Michael Rodriguez,7hz364pk@mail.com,Norway,2021-08-22,Basic,12285.87
537,Karen Hernandez,zsb6zwkh@outlook.com,Sweden,2021-04-17,Standard,37121.24
538,Jessica Jones,n3f9zxqe@test.com,Canada,2021-07-07,Standard,29453.18
539,Nancy Roberts,8c4nanpi@email.com,Germany,2023-09-13,Standard,26671.35
540,Nancy Johnson,tmav6763@example.com,USA,2021-11-29,Basic,41479.05
541,Sandra Edwards,p00cdnzy@test.com,South Korea,2023-03-18,Basic,28458.32
542,Emily Rodriguez,fn07ea28@yahoo.com,Italy,2024-04-28,Basic,14861.66
543,Margaret Johnson,wnx23veu@mail.com,Japan,2024-10-01,Premium,22246.05
544,Mary Anderson,abmwuouc@mail.com,Mexico,2022-06-21,Premium,12974.55
545,Karen Rodriguez,5ewfwbeb@test.com,India,2020-03-26,Basic,35896.15
546,Patricia Harris,99a44tbi@yahoo.com,Mexico,2022-11-04,Standard,5747.81
547,Michael Davis,hu3ycpka@mail.com,India,2022-04-15,Basic,18798.31
548,Christopher Martin,bnkfvdhl@mail.com,Spain,2022-02-14,Basic,1726.72
549,Barbara Gonzalez,1x889u9w@email.com,Norway,2024-02-10,Premium,42394.99
550,Emily Perez,brspj4ki@example.com,Brazil,2021-04-17,Standard,15809.34
551,Linda Harris,i05nms6x@example.com,Netherlands,2024-05-29,Standard,11565.19
552,David Reeves,t1ovejkl@yahoo.com,South Korea,2022-05-12,Basic,49164.06
553,Kimberly Lee,5hgqgp1z@test.com,UK,2020-09-15,Premium,41709.54
554,Mary Harris,gcstnpez@example.com,China,2020-08-31,Standard,44881.57
555,Lisa Jackson,vdzc786w@email.com,China,2024-03-31,Standard,35035.67
556,Susan Martin,167d6vnx@email.com,India,2022-06-17,Premium,25482.49
557,Karen Thompson,dkmu6u4p@mail.com,Australia,2021-10-14,Premium,47680.33
558,Robert Roberts,850pk5lm@outlook.com,UK,2021-08-12,Standard,24383.12
559,Thomas Collins,g7jvdikd@outlook.com,USA,2023-05-10,Premium,47996.85
560,Andrew Moore,2a3ah7u0@outlook.com,Netherlands,2021-08-27,Premium,35840.92
561,Linda Anderson,5rdeky82@example.com,Mexico,2021-10-31,Premium,25402.3
562,Karen Anderson,ws1zl7p7@mail.com,Spain,2024-09-19,Basic,33090.41
563,Robert Lee,wiv5hhqr@outlook.com,Switzerland,2021-08-01,Premium,10008.79
564,Jennifer Taylor,40acuhgp@company.com,Australia,2023-07-16,Basic,11812.32
565,Matthew Thomas,t8545yrw@mail.com,Norway,2022-09-12,Standard,4917.01
566,Linda Collins,61pqipg8@yahoo.com,Brazil,2023-11-28,Standard,35270.46
567,Steven Roberts,2roiks62@gmail.com,Norway,2024-04-29,Standard,13154.1
568,Daniel Wilson,opo6j0m3@company.com,Netherlands,2022-04-19,Premium,28668.03
569,Richard Moore,hw8wlva0@email.com,Mexico,2024-05-17,Basic,16731.08
570,Matthew Thompson,1cbht94o@example.com,China,2024-06-29,Premium,45541.62
571,Lisa Wilson,h07ba7do@test.com,Canada,2020-11-17,Standard,15143.18
572,Thomas Lee,1ije2xe0@company.com,Mexico,2020-06-05,Premium,25275.03
573,Donald Smith,a3vf02gv@company.com,India,2022-05-20,Basic,37199.82
574,Nancy Rodriguez,qd8unpio@company.com,Switzerland,2021-08-05,Basic,26706.87
575,Sarah Gonzalez,arontdi9@email.com,Italy,2022-07-04,Standard,23892.64
576,William Lee,lfwduh7v@yahoo.com,France,2022-04-05,Basic,41919.71
577,Emily Martin,41cro04b@email.com,USA,2021-07-03,Basic,10540.29
578,Donna Perez,rr8iqrt0@yahoo.com,UK,2022-05-21,Basic,3967.47
579,David Thompson,aseh5e5r@test.com,France,2024-03-13,Basic,20965.55
580,James Martinez,e9z5jl6u@outlook.com,France,2021-08-17,Basic,34282.69
581,Betty Taylor,vqhl097f@test.com,USA,2021-10-12,Standard,9043.37
582,Steven Williams,9azhdqdw@outlook.com,Mexico,2021-12-18,Basic,28001.89
583,Thomas Lopez,w7j35vlw@email.com,Japan,2023-02-23,Basic,32115.81
584,Joseph Williams,vdhguesx@email.com,India,2023-03-24,Basic,30278.28
585,Steven Miller,g29d2ff5@mail.com,Mexico,2020-04-16,Premium,25634.09
586,Mark Wilson,xlseunnr@company.com,Sweden,2021-10-11,Basic,4002.16
587,Jessica Garcia,84z4ur2y@email.com,Brazil,2020-12-30,Premium,43320.31
588,Ashley Thompson,y0hu97ng@gmail.com,Spain,2022-06-24,Standard,26347.53
589,James Jackson,ldnj7vbj@test.com,Australia,2020-03-30,Basic,35242.8
590,Karen Lee,cubzqvqg@yahoo.com,Canada,2022-01-26,Premium,30684.73
591,Barbara Harris,05ep4cwc@yahoo.com,Norway,2021-07-22,Premium,32789.75
592,Mary Hernandez,44lz6v7s@email.com,South Korea,2024-09-11,Basic,33515.09
593,Michael Miller,3s0dpjhs@outlook.com,USA,2021-09-29,Standard,28071.91
594,Linda Hernandez,q4d7d7gd@mail.com,USA,2024-04-19,Premium,39457.96
595,Jessica Lee,nc0i4x6g@outlook.com,China,2020-04-19,Standard,35325.11
596,Susan Rodriguez,flig5gkz@company.com,Mexico,2022-09-30,Standard,28976.94
597,Matthew Thompson,xqw3b4nt@example.com,South Korea,2021-12-11,Basic,40564.33
598,Christopher Miller,m8t0jshh@company.com,Canada,2020-08-24,Basic,32950.78
599,Susan Thomas,fvnnvbzw@gmail.com,Germany,2022-05-13,Standard,16802.15
600,William Garcia,6lqga3qu@email.com,Australia,2022-08-27,Premium,12703.48
601,Betty Martin,myk8516s@email.com,South Korea,2024-05-04,Standard,47703.7
602,Margaret Jackson,bs7587h9@outlook.com,France,2023-09-20,Standard,39449.61
603,Patricia Williams,l12qfaf5@company.com,China,2020-06-13,Premium,11885.56
604,Jessica Wilson,diy4nrmq@email.com,Spain,2022-08-25,Basic,18876.95
605,Ashley Harris,i7nl7olk@email.com,Australia,2022-12-29,Premium,17408.67
606,Mary Davis,5ginsavo@yahoo.com,Italy,2020-10-09,Standard,9479.73
607,Jessica Martinez,pmxpkn3b@email.com,Germany,2020-11-30,Standard,34148.75
608,William Anderson,3m0xo3fe@email.com,Netherlands,2020-01-24,Standard,32725.48
609,Margaret Wilson,1kjwv2qn@test.com,India,2024-09-24,Basic,48591.34
610,Linda Perez,gp15ca8z@company.com,Spain,2022-11-20,Basic,36408.68
611,Ashley Wilson,bkern6yj@mail.com,China,2024-04-19,Premium,27183.15
612,Susan Martinez,malwvmb0@example.com,Germany,2020-06-21,Basic,4819.17
